updated_type,updated_subtype,hour,latitude,longitude,count
Road_closed,Event,02:00,41.71,-87.64,190
Road_closed,Event,02:00,41.86,-87.65,35
Road_closed,Event,02:00,41.94,-87.64,19
Road_closed,Event,02:00,41.97,-87.65,17
Road_closed,Event,03:00,41.96,-87.75,382
Road_closed,Event,03:00,41.88,-87.65,192
Road_closed,Event,03:00,41.71,-87.64,191
Road_closed,Event,03:00,41.84,-87.63,188
Road_closed,Event,03:00,41.69,-87.6,186
Road_closed,Event,03:00,41.89,-87.65,186
Road_closed,Event,03:00,41.97,-87.75,182
Road_closed,Event,03:00,41.94,-87.64,41
Road_closed,Event,03:00,41.95,-87.65,29
Road_closed,Event,03:00,41.93,-87.64,27
Road_closed,Event,04:00,41.96,-87.75,438
Road_closed,Event,04:00,41.88,-87.65,227
Road_closed,Event,04:00,41.89,-87.65,224
Road_closed,Event,04:00,41.71,-87.64,220
Road_closed,Event,04:00,41.69,-87.6,219
Road_closed,Event,04:00,41.84,-87.63,219
Road_closed,Event,04:00,41.97,-87.75,219
Road_closed,Event,04:00,41.96,-87.66,32
Road_closed,Event,04:00,41.87,-87.62,11
Road_closed,Event,04:00,41.94,-87.64,9
Road_closed,Event,05:00,41.96,-87.75,440
Road_closed,Event,05:00,41.88,-87.65,226
Road_closed,Event,05:00,41.89,-87.65,221
Road_closed,Event,05:00,41.69,-87.6,220
Road_closed,Event,05:00,41.71,-87.64,220
Road_closed,Event,05:00,41.84,-87.63,220
Road_closed,Event,05:00,41.97,-87.75,220
Road_closed,Event,05:00,41.88,-87.63,21
Road_closed,Event,05:00,41.94,-87.64,12
Road_closed,Event,05:00,41.88,-87.62,7
Road_closed,Event,06:00,41.96,-87.75,385
Road_closed,Event,06:00,41.89,-87.65,206
Road_closed,Event,06:00,41.88,-87.65,205
Road_closed,Event,06:00,41.97,-87.75,205
Road_closed,Event,06:00,41.69,-87.6,199
Road_closed,Event,06:00,41.84,-87.63,198
Road_closed,Event,06:00,41.71,-87.64,194
Road_closed,Event,06:00,41.92,-87.63,4
Road_closed,Event,06:00,41.94,-87.64,3
Road_closed,Event,06:00,41.9,-87.66,2
Road_closed,Event,07:00,41.96,-87.75,376
Road_closed,Event,07:00,41.71,-87.64,188
Road_closed,Event,07:00,41.84,-87.63,187
Road_closed,Event,07:00,41.69,-87.6,185
Road_closed,Event,07:00,41.89,-87.65,181
Road_closed,Event,07:00,41.97,-87.75,181
Road_closed,Event,07:00,41.88,-87.65,179
Road_closed,Event,07:00,41.89,-87.67,18
Road_closed,Event,07:00,41.88,-87.67,12
Road_closed,Event,07:00,41.88,-87.68,4
Road_closed,Event,08:00,41.96,-87.75,438
Road_closed,Event,08:00,41.89,-87.65,220
Road_closed,Event,08:00,41.69,-87.6,219
Road_closed,Event,08:00,41.71,-87.64,219
Road_closed,Event,08:00,41.84,-87.63,219
Road_closed,Event,08:00,41.88,-87.65,219
Road_closed,Event,08:00,41.97,-87.75,219
Road_closed,Event,08:00,41.88,-87.67,3
Road_closed,Event,08:00,41.97,-87.65,3
Road_closed,Event,08:00,41.74,-87.62,2
Road_closed,Event,09:00,41.96,-87.75,436
Road_closed,Event,09:00,41.69,-87.6,218
Road_closed,Event,09:00,41.71,-87.64,218
Road_closed,Event,09:00,41.84,-87.63,218
Road_closed,Event,09:00,41.89,-87.65,218
Road_closed,Event,09:00,41.88,-87.65,218
Road_closed,Event,09:00,41.97,-87.75,218
Road_closed,Event,09:00,41.74,-87.62,2
Road_closed,Event,09:00,41.92,-87.63,2
Road_closed,Event,09:00,41.91,-87.63,1
Road_closed,Event,10:00,41.96,-87.75,381
Road_closed,Event,10:00,41.97,-87.75,198
Road_closed,Event,10:00,41.88,-87.65,194
Road_closed,Event,10:00,41.89,-87.65,194
Road_closed,Event,10:00,41.69,-87.6,192
Road_closed,Event,10:00,41.84,-87.63,191
Road_closed,Event,10:00,41.71,-87.64,190
Road_closed,Event,10:00,41.92,-87.63,3
Road_closed,Event,10:00,41.66,-87.59,2
Road_closed,Event,10:00,41.87,-87.62,2
Road_closed,Event,11:00,41.96,-87.75,375
Road_closed,Event,11:00,41.71,-87.64,189
Road_closed,Event,11:00,41.84,-87.63,186
Road_closed,Event,11:00,41.69,-87.6,184
Road_closed,Event,11:00,41.88,-87.65,184
Road_closed,Event,11:00,41.89,-87.65,184
Road_closed,Event,11:00,41.97,-87.75,180
Road_closed,Event,11:00,41.88,-87.62,8
Road_closed,Event,11:00,41.87,-87.62,5
Road_closed,Event,11:00,41.98,-87.66,4
Road_closed,Event,12:00,41.96,-87.75,430
Road_closed,Event,12:00,41.69,-87.6,216
Road_closed,Event,12:00,41.89,-87.65,216
Road_closed,Event,12:00,41.71,-87.64,215
Road_closed,Event,12:00,41.84,-87.63,215
Road_closed,Event,12:00,41.88,-87.65,215
Road_closed,Event,12:00,41.97,-87.75,215
Road_closed,Event,12:00,41.88,-87.67,56
Road_closed,Event,12:00,41.88,-87.68,38
Road_closed,Event,12:00,41.88,-87.62,12
Road_closed,Event,13:00,41.96,-87.75,436
Road_closed,Event,13:00,41.69,-87.6,220
Road_closed,Event,13:00,41.89,-87.65,219
Road_closed,Event,13:00,41.71,-87.64,218
Road_closed,Event,13:00,41.84,-87.63,217
Road_closed,Event,13:00,41.88,-87.65,217
Road_closed,Event,13:00,41.97,-87.75,217
Road_closed,Event,13:00,41.87,-87.62,21
Road_closed,Event,13:00,41.88,-87.62,21
Road_closed,Event,13:00,41.86,-87.7,18
Road_closed,Event,14:00,41.96,-87.75,390
Road_closed,Event,14:00,41.89,-87.65,201
Road_closed,Event,14:00,41.69,-87.6,200
Road_closed,Event,14:00,41.97,-87.75,200
Road_closed,Event,14:00,41.88,-87.65,199
Road_closed,Event,14:00,41.71,-87.64,193
Road_closed,Event,14:00,41.84,-87.63,192
Road_closed,Event,14:00,41.89,-87.67,19
Road_closed,Event,14:00,41.88,-87.62,16
Road_closed,Event,14:00,41.88,-87.67,14
Road_closed,Event,15:00,41.96,-87.75,386
Road_closed,Event,15:00,41.71,-87.64,194
Road_closed,Event,15:00,41.84,-87.63,191
Road_closed,Event,15:00,41.69,-87.6,190
Road_closed,Event,15:00,41.88,-87.65,188
Road_closed,Event,15:00,41.89,-87.65,188
Road_closed,Event,15:00,41.97,-87.75,182
Road_closed,Event,15:00,41.87,-87.62,8
Road_closed,Event,15:00,41.88,-87.62,8
Road_closed,Event,15:00,41.94,-87.65,6
Road_closed,Event,16:00,41.96,-87.75,447
Road_closed,Event,16:00,41.84,-87.63,249
Road_closed,Event,16:00,41.69,-87.6,223
Road_closed,Event,16:00,41.71,-87.64,222
Road_closed,Event,16:00,41.88,-87.65,222
Road_closed,Event,16:00,41.89,-87.65,222
Road_closed,Event,16:00,41.97,-87.75,221
Road_closed,Event,16:00,41.83,-87.64,29
Road_closed,Event,16:00,41.84,-87.64,18
Road_closed,Event,16:00,41.88,-87.62,16
Road_closed,Event,17:00,41.96,-87.75,445
Road_closed,Event,17:00,41.88,-87.65,232
Road_closed,Event,17:00,41.69,-87.6,222
Road_closed,Event,17:00,41.71,-87.64,221
Road_closed,Event,17:00,41.89,-87.65,220
Road_closed,Event,17:00,41.97,-87.75,219
Road_closed,Event,17:00,41.84,-87.63,218
Road_closed,Event,17:00,41.88,-87.62,34
Road_closed,Event,17:00,41.69,-87.68,24
Road_closed,Event,17:00,41.7,-87.68,20
Road_closed,Event,18:00,41.96,-87.75,395
Road_closed,Event,18:00,41.97,-87.75,206
Road_closed,Event,18:00,41.88,-87.65,205
Road_closed,Event,18:00,41.89,-87.65,205
Road_closed,Event,18:00,41.69,-87.6,202
Road_closed,Event,18:00,41.84,-87.63,198
Road_closed,Event,18:00,41.71,-87.64,197
Road_closed,Event,18:00,41.87,-87.62,13
Road_closed,Event,18:00,41.88,-87.62,12
Road_closed,Event,18:00,41.89,-87.61,6
Road_closed,Event,19:00,41.96,-87.75,399
Road_closed,Event,19:00,41.84,-87.63,222
Road_closed,Event,19:00,41.71,-87.64,202
Road_closed,Event,19:00,41.69,-87.6,200
Road_closed,Event,19:00,41.89,-87.65,188
Road_closed,Event,19:00,41.88,-87.65,187
Road_closed,Event,19:00,41.97,-87.75,187
Road_closed,Event,19:00,41.83,-87.64,34
Road_closed,Event,19:00,41.88,-87.62,33
Road_closed,Event,19:00,41.87,-87.62,23
Road_closed,Event,20:00,41.96,-87.75,466
Road_closed,Event,20:00,41.69,-87.6,236
Road_closed,Event,20:00,41.88,-87.65,231
Road_closed,Event,20:00,41.89,-87.65,230
Road_closed,Event,20:00,41.71,-87.64,229
Road_closed,Event,20:00,41.97,-87.75,227
Road_closed,Event,20:00,41.84,-87.63,224
Road_closed,Event,20:00,41.88,-87.62,13
Road_closed,Event,20:00,41.87,-87.62,8
Road_closed,Event,20:00,41.98,-87.66,8
Road_closed,Event,21:00,41.96,-87.75,458
Road_closed,Event,21:00,41.69,-87.6,229
Road_closed,Event,21:00,41.71,-87.64,227
Road_closed,Event,21:00,41.88,-87.65,227
Road_closed,Event,21:00,41.84,-87.63,226
Road_closed,Event,21:00,41.89,-87.65,226
Road_closed,Event,21:00,41.97,-87.75,223
Road_closed,Event,21:00,41.88,-87.62,31
Road_closed,Event,21:00,41.87,-87.62,26
Road_closed,Event,21:00,41.98,-87.66,6
Road_closed,Event,22:00,41.96,-87.75,382
Road_closed,Event,22:00,41.88,-87.65,198
Road_closed,Event,22:00,41.97,-87.75,197
Road_closed,Event,22:00,41.89,-87.65,195
Road_closed,Event,22:00,41.69,-87.6,194
Road_closed,Event,22:00,41.84,-87.63,191
Road_closed,Event,22:00,41.71,-87.64,190
Road_closed,Event,22:00,41.88,-87.62,11
Road_closed,Event,22:00,41.87,-87.62,10
Road_closed,Event,22:00,41.94,-87.64,7
Road_closed,Event,23:00,41.96,-87.75,378
Road_closed,Event,23:00,41.71,-87.64,191
Road_closed,Event,23:00,41.88,-87.65,186
Road_closed,Event,23:00,41.84,-87.63,184
Road_closed,Event,23:00,41.89,-87.65,184
Road_closed,Event,23:00,41.97,-87.75,184
Road_closed,Event,23:00,41.69,-87.6,183
Road_closed,Event,23:00,41.88,-87.62,12
Road_closed,Event,23:00,41.87,-87.62,7
Road_closed,Event,23:00,41.94,-87.64,3
Road_closed,Hazard,00:00,41.83,-87.64,1
Road_closed,Hazard,00:00,41.99,-87.72,1
Road_closed,Hazard,01:00,41.99,-87.75,1
Road_closed,Hazard,03:00,41.89,-87.65,1
Road_closed,Hazard,04:00,41.84,-87.67,1
Road_closed,Hazard,12:00,41.99,-87.66,1
Road_closed,Hazard,13:00,41.97,-87.73,1
Road_closed,Hazard,14:00,41.89,-87.62,1
Road_closed,Hazard,15:00,41.77,-87.68,1
Road_closed,Hazard,21:00,41.98,-87.66,2
Road_closed,Hazard,21:00,41.93,-87.67,1
Road_closed,Hazard,22:00,41.76,-87.71,1
Road_closed,Unclassified,00:00,41.88,-87.65,43
Road_closed,Unclassified,00:00,41.9,-87.66,34
Road_closed,Unclassified,00:00,41.94,-87.65,20
Road_closed,Unclassified,00:00,41.95,-87.65,20
Road_closed,Unclassified,00:00,41.9,-87.63,17
Road_closed,Unclassified,00:00,41.88,-87.62,14
Road_closed,Unclassified,00:00,41.89,-87.69,14
Road_closed,Unclassified,00:00,41.84,-87.63,13
Road_closed,Unclassified,00:00,41.93,-87.65,12
Road_closed,Unclassified,00:00,41.89,-87.62,11
Road_closed,Unclassified,01:00,41.88,-87.65,33
Road_closed,Unclassified,01:00,41.9,-87.66,26
Road_closed,Unclassified,01:00,41.89,-87.64,17
Road_closed,Unclassified,01:00,41.87,-87.62,15
Road_closed,Unclassified,01:00,41.94,-87.65,15
Road_closed,Unclassified,01:00,41.88,-87.62,14
Road_closed,Unclassified,01:00,41.9,-87.63,14
Road_closed,Unclassified,01:00,41.89,-87.65,13
Road_closed,Unclassified,01:00,41.89,-87.66,12
Road_closed,Unclassified,01:00,41.95,-87.65,12
Road_closed,Unclassified,02:00,41.88,-87.65,35
Road_closed,Unclassified,02:00,41.87,-87.62,16
Road_closed,Unclassified,02:00,41.88,-87.62,15
Road_closed,Unclassified,02:00,41.9,-87.66,15
Road_closed,Unclassified,02:00,41.94,-87.65,12
Road_closed,Unclassified,02:00,41.71,-87.64,11
Road_closed,Unclassified,02:00,41.94,-87.64,11
Road_closed,Unclassified,02:00,41.88,-87.68,9
Road_closed,Unclassified,02:00,41.88,-87.67,9
Road_closed,Unclassified,02:00,41.88,-87.63,8
Road_closed,Unclassified,03:00,41.88,-87.65,44
Road_closed,Unclassified,03:00,41.89,-87.65,14
Road_closed,Unclassified,03:00,41.9,-87.66,14
Road_closed,Unclassified,03:00,41.94,-87.64,11
Road_closed,Unclassified,03:00,41.88,-87.67,10
Road_closed,Unclassified,03:00,41.89,-87.62,10
Road_closed,Unclassified,03:00,41.87,-87.62,8
Road_closed,Unclassified,03:00,41.88,-87.62,8
Road_closed,Unclassified,03:00,41.85,-87.62,7
Road_closed,Unclassified,03:00,41.88,-87.63,7
Road_closed,Unclassified,04:00,41.88,-87.65,30
Road_closed,Unclassified,04:00,41.9,-87.66,16
Road_closed,Unclassified,04:00,41.89,-87.65,11
Road_closed,Unclassified,04:00,41.88,-87.67,10
Road_closed,Unclassified,04:00,41.88,-87.68,9
Road_closed,Unclassified,04:00,41.87,-87.62,7
Road_closed,Unclassified,04:00,41.87,-87.65,6
Road_closed,Unclassified,04:00,41.88,-87.63,6
Road_closed,Unclassified,04:00,41.94,-87.64,6
Road_closed,Unclassified,04:00,41.9,-87.63,5
Road_closed,Unclassified,05:00,41.88,-87.65,22
Road_closed,Unclassified,05:00,41.88,-87.67,9
Road_closed,Unclassified,05:00,41.89,-87.64,7
Road_closed,Unclassified,05:00,41.91,-87.67,7
Road_closed,Unclassified,05:00,41.95,-87.65,6
Road_closed,Unclassified,05:00,41.87,-87.65,5
Road_closed,Unclassified,05:00,41.88,-87.68,5
Road_closed,Unclassified,05:00,41.89,-87.66,5
Road_closed,Unclassified,05:00,41.87,-87.72,4
Road_closed,Unclassified,05:00,41.87,-87.64,4
Road_closed,Unclassified,06:00,41.88,-87.65,9
Road_closed,Unclassified,06:00,41.94,-87.64,8
Road_closed,Unclassified,06:00,41.94,-87.65,6
Road_closed,Unclassified,06:00,41.89,-87.65,5
Road_closed,Unclassified,06:00,41.9,-87.63,5
Road_closed,Unclassified,06:00,41.9,-87.62,5
Road_closed,Unclassified,06:00,41.84,-87.61,4
Road_closed,Unclassified,06:00,41.71,-87.58,3
Road_closed,Unclassified,06:00,41.86,-87.66,3
Road_closed,Unclassified,06:00,41.87,-87.68,3
Road_closed,Unclassified,07:00,41.94,-87.65,8
Road_closed,Unclassified,07:00,41.9,-87.63,7
Road_closed,Unclassified,07:00,41.94,-87.64,5
Road_closed,Unclassified,07:00,41.88,-87.65,4
Road_closed,Unclassified,07:00,41.9,-87.66,4
Road_closed,Unclassified,07:00,41.93,-87.63,4
Road_closed,Unclassified,07:00,41.86,-87.66,3
Road_closed,Unclassified,07:00,41.89,-87.65,3
Road_closed,Unclassified,07:00,41.9,-87.73,2
Road_closed,Unclassified,07:00,41.71,-87.58,1
Road_closed,Unclassified,08:00,41.9,-87.62,3
Road_closed,Unclassified,08:00,41.85,-87.65,2
Road_closed,Unclassified,08:00,41.94,-87.65,2
Road_closed,Unclassified,08:00,41.75,-87.65,1
Road_closed,Unclassified,08:00,41.84,-87.61,1
Road_closed,Unclassified,08:00,41.85,-87.62,1
Road_closed,Unclassified,08:00,41.89,-87.65,1
Road_closed,Unclassified,08:00,41.89,-87.61,1
Road_closed,Unclassified,08:00,41.9,-87.66,1
Road_closed,Unclassified,08:00,41.9,-87.63,1
Road_closed,Unclassified,09:00,41.89,-87.61,6
Road_closed,Unclassified,09:00,41.93,-87.66,3
Road_closed,Unclassified,09:00,41.84,-87.66,2
Road_closed,Unclassified,09:00,41.89,-87.68,2
Road_closed,Unclassified,09:00,41.9,-87.62,2
Road_closed,Unclassified,09:00,41.96,-87.74,2
Road_closed,Unclassified,09:00,41.96,-87.73,2
Road_closed,Unclassified,09:00,41.71,-87.58,1
Road_closed,Unclassified,09:00,41.74,-87.64,1
Road_closed,Unclassified,09:00,41.75,-87.66,1
Road_closed,Unclassified,10:00,41.88,-87.62,9
Road_closed,Unclassified,10:00,41.87,-87.62,4
Road_closed,Unclassified,10:00,41.9,-87.63,3
Road_closed,Unclassified,10:00,41.71,-87.66,2
Road_closed,Unclassified,10:00,41.85,-87.64,2
Road_closed,Unclassified,10:00,41.85,-87.63,2
Road_closed,Unclassified,10:00,41.89,-87.66,2
Road_closed,Unclassified,10:00,41.9,-87.62,2
Road_closed,Unclassified,10:00,41.96,-87.75,2
Road_closed,Unclassified,10:00,41.71,-87.61,1
Road_closed,Unclassified,11:00,41.9,-87.63,10
Road_closed,Unclassified,11:00,41.87,-87.62,9
Road_closed,Unclassified,11:00,41.96,-87.75,8
Road_closed,Unclassified,11:00,41.88,-87.66,6
Road_closed,Unclassified,11:00,41.88,-87.62,6
Road_closed,Unclassified,11:00,41.89,-87.63,6
Road_closed,Unclassified,11:00,41.92,-87.68,5
Road_closed,Unclassified,11:00,41.79,-87.6,4
Road_closed,Unclassified,11:00,41.85,-87.64,3
Road_closed,Unclassified,11:00,41.86,-87.71,3
Road_closed,Unclassified,12:00,41.96,-87.7,39
Road_closed,Unclassified,12:00,41.99,-87.66,37
Road_closed,Unclassified,12:00,41.96,-87.75,20
Road_closed,Unclassified,12:00,41.87,-87.62,19
Road_closed,Unclassified,12:00,41.88,-87.62,19
Road_closed,Unclassified,12:00,41.88,-87.65,16
Road_closed,Unclassified,12:00,41.96,-87.76,16
Road_closed,Unclassified,12:00,41.94,-87.71,15
Road_closed,Unclassified,12:00,41.97,-87.75,15
Road_closed,Unclassified,12:00,41.84,-87.63,14
Road_closed,Unclassified,13:00,41.96,-87.7,46
Road_closed,Unclassified,13:00,41.94,-87.71,34
Road_closed,Unclassified,13:00,41.97,-87.75,30
Road_closed,Unclassified,13:00,41.9,-87.66,26
Road_closed,Unclassified,13:00,41.99,-87.66,25
Road_closed,Unclassified,13:00,41.9,-87.63,24
Road_closed,Unclassified,13:00,41.88,-87.68,23
Road_closed,Unclassified,13:00,41.97,-87.73,23
Road_closed,Unclassified,13:00,41.96,-87.75,22
Road_closed,Unclassified,13:00,41.89,-87.69,21
Road_closed,Unclassified,14:00,41.9,-87.66,44
Road_closed,Unclassified,14:00,41.88,-87.62,26
Road_closed,Unclassified,14:00,41.98,-87.66,23
Road_closed,Unclassified,14:00,41.87,-87.62,20
Road_closed,Unclassified,14:00,41.88,-87.65,20
Road_closed,Unclassified,14:00,41.9,-87.63,19
Road_closed,Unclassified,14:00,41.99,-87.66,15
Road_closed,Unclassified,14:00,41.96,-87.75,14
Road_closed,Unclassified,14:00,41.88,-87.68,13
Road_closed,Unclassified,14:00,41.95,-87.65,12
Road_closed,Unclassified,15:00,41.88,-87.62,48
Road_closed,Unclassified,15:00,41.9,-87.66,38
Road_closed,Unclassified,15:00,41.87,-87.62,29
Road_closed,Unclassified,15:00,41.9,-87.63,28
Road_closed,Unclassified,15:00,41.88,-87.65,20
Road_closed,Unclassified,15:00,41.97,-87.73,19
Road_closed,Unclassified,15:00,41.95,-87.65,15
Road_closed,Unclassified,15:00,41.87,-87.68,12
Road_closed,Unclassified,15:00,41.89,-87.62,12
Road_closed,Unclassified,15:00,41.92,-87.71,12
Road_closed,Unclassified,16:00,41.9,-87.66,40
Road_closed,Unclassified,16:00,41.88,-87.62,33
Road_closed,Unclassified,16:00,41.9,-87.63,33
Road_closed,Unclassified,16:00,41.88,-87.65,31
Road_closed,Unclassified,16:00,41.87,-87.62,30
Road_closed,Unclassified,16:00,41.95,-87.65,25
Road_closed,Unclassified,16:00,41.89,-87.64,13
Road_closed,Unclassified,16:00,41.89,-87.66,11
Road_closed,Unclassified,16:00,41.89,-87.63,11
Road_closed,Unclassified,16:00,41.94,-87.65,11
Road_closed,Unclassified,17:00,41.88,-87.65,44
Road_closed,Unclassified,17:00,41.9,-87.66,43
Road_closed,Unclassified,17:00,41.9,-87.63,34
Road_closed,Unclassified,17:00,41.87,-87.62,27
Road_closed,Unclassified,17:00,41.88,-87.62,27
Road_closed,Unclassified,17:00,41.95,-87.65,24
Road_closed,Unclassified,17:00,41.94,-87.65,18
Road_closed,Unclassified,17:00,41.85,-87.7,16
Road_closed,Unclassified,17:00,41.88,-87.63,16
Road_closed,Unclassified,17:00,41.89,-87.64,16
Road_closed,Unclassified,18:00,41.88,-87.65,44
Road_closed,Unclassified,18:00,41.88,-87.62,37
Road_closed,Unclassified,18:00,41.9,-87.63,35
Road_closed,Unclassified,18:00,41.9,-87.66,34
Road_closed,Unclassified,18:00,41.87,-87.62,25
Road_closed,Unclassified,18:00,41.85,-87.7,24
Road_closed,Unclassified,18:00,41.94,-87.65,21
Road_closed,Unclassified,18:00,41.89,-87.65,20
Road_closed,Unclassified,18:00,41.95,-87.65,20
Road_closed,Unclassified,18:00,41.89,-87.64,18
Road_closed,Unclassified,19:00,41.88,-87.65,82
Road_closed,Unclassified,19:00,41.9,-87.66,46
Road_closed,Unclassified,19:00,41.88,-87.62,37
Road_closed,Unclassified,19:00,41.87,-87.62,29
Road_closed,Unclassified,19:00,41.85,-87.7,27
Road_closed,Unclassified,19:00,41.9,-87.63,27
Road_closed,Unclassified,19:00,41.95,-87.65,25
Road_closed,Unclassified,19:00,41.94,-87.65,23
Road_closed,Unclassified,19:00,41.88,-87.68,22
Road_closed,Unclassified,19:00,41.92,-87.71,21
Road_closed,Unclassified,20:00,41.88,-87.65,113
Road_closed,Unclassified,20:00,41.9,-87.66,37
Road_closed,Unclassified,20:00,41.88,-87.62,36
Road_closed,Unclassified,20:00,41.96,-87.69,36
Road_closed,Unclassified,20:00,41.87,-87.62,34
Road_closed,Unclassified,20:00,41.89,-87.65,34
Road_closed,Unclassified,20:00,41.95,-87.65,33
Road_closed,Unclassified,20:00,41.87,-87.64,30
Road_closed,Unclassified,20:00,41.77,-87.68,28
Road_closed,Unclassified,20:00,41.77,-87.61,25
Road_closed,Unclassified,21:00,41.88,-87.65,153
Road_closed,Unclassified,21:00,41.95,-87.65,62
Road_closed,Unclassified,21:00,41.87,-87.64,60
Road_closed,Unclassified,21:00,41.9,-87.66,51
Road_closed,Unclassified,21:00,41.88,-87.68,38
Road_closed,Unclassified,21:00,41.94,-87.65,33
Road_closed,Unclassified,21:00,41.77,-87.61,31
Road_closed,Unclassified,21:00,41.9,-87.63,30
Road_closed,Unclassified,21:00,41.87,-87.62,28
Road_closed,Unclassified,21:00,41.96,-87.69,28
Road_closed,Unclassified,22:00,41.88,-87.65,143
Road_closed,Unclassified,22:00,41.94,-87.65,48
Road_closed,Unclassified,22:00,41.96,-87.69,48
Road_closed,Unclassified,22:00,41.87,-87.64,44
Road_closed,Unclassified,22:00,41.9,-87.66,44
Road_closed,Unclassified,22:00,41.77,-87.61,38
Road_closed,Unclassified,22:00,41.88,-87.68,32
Road_closed,Unclassified,22:00,41.9,-87.63,31
Road_closed,Unclassified,22:00,41.77,-87.68,28
Road_closed,Unclassified,22:00,41.87,-87.62,27
Road_closed,Unclassified,23:00,41.88,-87.65,72
Road_closed,Unclassified,23:00,41.9,-87.66,51
Road_closed,Unclassified,23:00,41.94,-87.65,30
Road_closed,Unclassified,23:00,41.89,-87.69,27
Road_closed,Unclassified,23:00,41.88,-87.62,26
Road_closed,Unclassified,23:00,41.87,-87.64,23
Road_closed,Unclassified,23:00,41.89,-87.65,18
Road_closed,Unclassified,23:00,41.9,-87.63,18
Road_closed,Unclassified,23:00,41.87,-87.62,17
Road_closed,Unclassified,23:00,41.94,-87.64,17
